TF	TFSymbol	TFGroup	Target	TargetSymbol	TargetGroup	Correlation
ENSG00000123268	ATF1	2	ENSG00000157216	SSBP3	2	0.635714566975263
ENSG00000123268	ATF1	2	ENSG00000165194	PCDH19	2	0.664039738618237
ENSG00000123268	ATF1	2	ENSG00000169291	SHE	2	0.618821784666684
ENSG00000123268	ATF1	2	ENSG00000169679	BUB1	2	0.695422691911579
ENSG00000123268	ATF1	2	ENSG00000169926	KLF13	2	0.760398494395558
ENSG00000123268	ATF1	2	ENSG00000181315	ZNF322	2	0.608444979576427
ENSG00000123268	ATF1	2	ENSG00000196177	ACADSB	2	0.618185786853645
ENSG00000123268	ATF1	2	ENSG00000198795	ZNF521	2	0.828263610479324
ENSG00000123268	ATF1	2	ENSG00000080824	HSP90AA1	3	-0.612081221122217
ENSG00000123268	ATF1	2	ENSG00000084234	APLP2	3	-0.689180804680807
ENSG00000123268	ATF1	2	ENSG00000185787	MORF4L1	3	-0.603929272087959
ENSG00000125398	SOX9	2	ENSG00000134627	PIWIL4	1	0.790688439963143
ENSG00000125398	SOX9	2	ENSG00000139318	DUSP6	1	0.639217175962178
ENSG00000125398	SOX9	2	ENSG00000035681	NSMAF	2	0.612290494485408
ENSG00000125398	SOX9	2	ENSG00000049759	NEDD4L	2	0.66588017252472
ENSG00000125398	SOX9	2	ENSG00000079841	RIMS1	2	0.644996694414199
ENSG00000125398	SOX9	2	ENSG00000102572	STK24	2	0.696415652596811
ENSG00000125398	SOX9	2	ENSG00000107099	DOCK8	2	0.690049391228363
ENSG00000125398	SOX9	2	ENSG00000112773	FAM46A	2	0.636273547457572
ENSG00000125398	SOX9	2	ENSG00000134686	PHC2	2	0.674747270079121
ENSG00000125398	SOX9	2	ENSG00000137166	FOXP4	2	0.66389882727982
ENSG00000125398	SOX9	2	ENSG00000157216	SSBP3	2	0.611226210364744
ENSG00000125398	SOX9	2	ENSG00000159217	IGF2BP1	2	0.614764438454614
ENSG00000125398	SOX9	2	ENSG00000165029	ABCA1	2	0.694355665461686
ENSG00000125398	SOX9	2	ENSG00000165194	PCDH19	2	0.635193795611237
ENSG00000125398	SOX9	2	ENSG00000169679	BUB1	2	0.630073734119126
ENSG00000125398	SOX9	2	ENSG00000181315	ZNF322	2	0.627587493045988
ENSG00000125398	SOX9	2	ENSG00000185787	MORF4L1	3	-0.662384275231275
ENSG00000125846	ZNF133	2	ENSG00000035681	NSMAF	2	0.671655842562155
ENSG00000125846	ZNF133	2	ENSG00000052795	FNIP2	2	0.633303619870056
ENSG00000125846	ZNF133	2	ENSG00000064042	LIMCH1	2	0.656797213482982
ENSG00000125846	ZNF133	2	ENSG00000070214	SLC44A1	2	0.709227598206866
ENSG00000125846	ZNF133	2	ENSG00000075223	SEMA3C	2	0.615588146185525
ENSG00000125846	ZNF133	2	ENSG00000079841	RIMS1	2	0.744235988099439
ENSG00000125846	ZNF133	2	ENSG00000102572	STK24	2	0.663195049761509
ENSG00000125846	ZNF133	2	ENSG00000107099	DOCK8	2	0.625612770897246
ENSG00000125846	ZNF133	2	ENSG00000107562	CXCL12	2	0.771535521701802
ENSG00000125846	ZNF133	2	ENSG00000110799	VWF	2	0.790430224686119
ENSG00000125846	ZNF133	2	ENSG00000112773	FAM46A	2	0.742007368941464
ENSG00000125846	ZNF133	2	ENSG00000118997	DNAH7	2	0.628085301056794
ENSG00000125846	ZNF133	2	ENSG00000135919	SERPINE2	2	0.604120914356035
ENSG00000125846	ZNF133	2	ENSG00000137166	FOXP4	2	0.704544139386341
ENSG00000125846	ZNF133	2	ENSG00000140262	TCF12	2	0.633370277738953
ENSG00000125846	ZNF133	2	ENSG00000150347	ARID5B	2	0.618340530150017
ENSG00000125846	ZNF133	2	ENSG00000159217	IGF2BP1	2	0.793670167074791
ENSG00000125846	ZNF133	2	ENSG00000165194	PCDH19	2	0.604279069908273
ENSG00000125846	ZNF133	2	ENSG00000165617	DACT1	2	0.639175208848815
ENSG00000125846	ZNF133	2	ENSG00000169679	BUB1	2	0.703416473422816
ENSG00000125846	ZNF133	2	ENSG00000170571	EMB	2	0.647994767504788
ENSG00000125846	ZNF133	2	ENSG00000181315	ZNF322	2	0.678187759118112
ENSG00000125846	ZNF133	2	ENSG00000185650	ZFP36L1	2	0.604392560744968
ENSG00000125846	ZNF133	2	ENSG00000084234	APLP2	3	-0.61453853104582
ENSG00000126351	THRA	2	ENSG00000121570	DPPA4	1	0.603559816069668
ENSG00000126351	THRA	2	ENSG00000077782	FGFR1	2	0.656513498886919
ENSG00000126351	THRA	2	ENSG00000079841	RIMS1	2	0.64349413715296
ENSG00000126351	THRA	2	ENSG00000107562	CXCL12	2	0.78885663219858
ENSG00000126351	THRA	2	ENSG00000110799	VWF	2	0.769079535110302
ENSG00000126351	THRA	2	ENSG00000134686	PHC2	2	0.648824954538213
ENSG00000126351	THRA	2	ENSG00000144369	FAM171B	2	0.622344421141719
ENSG00000126351	THRA	2	ENSG00000159217	IGF2BP1	2	0.759267659734042
ENSG00000126351	THRA	2	ENSG00000198795	ZNF521	2	0.602687151280548
ENSG00000126351	THRA	2	ENSG00000238105	GOLGA2P5	2	0.665695147241539
ENSG00000126778	SIX1	2	ENSG00000066777	ARFGEF1	1	0.721524409791655
ENSG00000126778	SIX1	2	ENSG00000005302	MSL3	2	0.845315479876498
ENSG00000126778	SIX1	2	ENSG00000039139	DNAH5	2	0.647033042933846
ENSG00000126778	SIX1	2	ENSG00000049759	NEDD4L	2	0.687801009254585
ENSG00000126778	SIX1	2	ENSG00000079841	RIMS1	2	0.644766199441402
ENSG00000126778	SIX1	2	ENSG00000083857	FAT1	2	0.698670057115359
ENSG00000126778	SIX1	2	ENSG00000107562	CXCL12	2	0.625790672413814
ENSG00000126778	SIX1	2	ENSG00000112773	FAM46A	2	0.629065386010871
ENSG00000126778	SIX1	2	ENSG00000112874	NUDT12	2	0.649500164997582
ENSG00000126778	SIX1	2	ENSG00000128656	CHN1	2	0.644772214247056
ENSG00000126778	SIX1	2	ENSG00000133703	KRAS	2	0.664947431780876
ENSG00000126778	SIX1	2	ENSG00000135912	TTLL4	2	0.73848330185063
ENSG00000126778	SIX1	2	ENSG00000135919	SERPINE2	2	0.765304283137245
ENSG00000126778	SIX1	2	ENSG00000137166	FOXP4	2	0.686573430561219
ENSG00000126778	SIX1	2	ENSG00000137265	IRF4	2	0.613407836637571
ENSG00000126778	SIX1	2	ENSG00000144406	UNC80	2	0.646813547646065
ENSG00000126778	SIX1	2	ENSG00000150347	ARID5B	2	0.675369400878012
ENSG00000126778	SIX1	2	ENSG00000153721	CNKSR3	2	0.716815625069639
ENSG00000126778	SIX1	2	ENSG00000154874	CCDC144B	2	0.609846373843579
ENSG00000126778	SIX1	2	ENSG00000158186	MRAS	2	0.748500000127277
ENSG00000126778	SIX1	2	ENSG00000165194	PCDH19	2	0.622133126715395
ENSG00000126778	SIX1	2	ENSG00000165617	DACT1	2	0.613456546449479
ENSG00000126778	SIX1	2	ENSG00000167106	FAM102A	2	0.676924525850968
ENSG00000126778	SIX1	2	ENSG00000168769	TET2	2	0.694080877678813
ENSG00000126778	SIX1	2	ENSG00000169554	ZEB2	2	0.692913020041737
ENSG00000126778	SIX1	2	ENSG00000169926	KLF13	2	0.612607480759255
ENSG00000126778	SIX1	2	ENSG00000170571	EMB	2	0.74802501122794
ENSG00000126778	SIX1	2	ENSG00000171316	CHD7	2	0.620536454723108
ENSG00000126778	SIX1	2	ENSG00000196177	ACADSB	2	0.74715345639742
ENSG00000126778	SIX1	2	ENSG00000206557	TRIM71	2	0.625067971750891
ENSG00000126778	SIX1	2	ENSG00000253799	LINC01030	2	0.778255241512618
ENSG00000126778	SIX1	2	ENSG00000259611	CTD-2544M6.2	2	0.634983371661246
ENSG00000126778	SIX1	2	ENSG00000084234	APLP2	3	-0.607448952730627
ENSG00000126778	SIX1	2	ENSG00000127922	SHFM1	3	-0.626976024181749
ENSG00000126778	SIX1	2	ENSG00000143742	SRP9	3	-0.609111044264964
ENSG00000126778	SIX1	2	ENSG00000154723	ATP5J	3	-0.641139389191841
ENSG00000126778	SIX1	2	ENSG00000167283	ATP5L	3	-0.603062812060987
ENSG00000126778	SIX1	2	ENSG00000185787	MORF4L1	3	-0.651024644928979
ENSG00000126778	SIX1	2	ENSG00000189043	NDUFA4	3	-0.64028336670299
ENSG00000127081	ZNF484	2	ENSG00000005302	MSL3	2	0.618036908047689
ENSG00000127081	ZNF484	2	ENSG00000023171	GRAMD1B	2	0.691433142175822
ENSG00000127081	ZNF484	2	ENSG00000035681	NSMAF	2	0.687571186148728
ENSG00000127081	ZNF484	2	ENSG00000064042	LIMCH1	2	0.696785612351382
ENSG00000127081	ZNF484	2	ENSG00000070214	SLC44A1	2	0.604189233347301
ENSG00000127081	ZNF484	2	ENSG00000079841	RIMS1	2	0.756976133416588
ENSG00000127081	ZNF484	2	ENSG00000107099	DOCK8	2	0.736359891282641
ENSG00000127081	ZNF484	2	ENSG00000112773	FAM46A	2	0.646116765326424
ENSG00000127081	ZNF484	2	ENSG00000118997	DNAH7	2	0.656167349006472
ENSG00000127081	ZNF484	2	ENSG00000135919	SERPINE2	2	0.666162553812033
ENSG00000127081	ZNF484	2	ENSG00000144406	UNC80	2	0.6215986580817
ENSG00000127081	ZNF484	2	ENSG00000165194	PCDH19	2	0.633093373351019
ENSG00000127081	ZNF484	2	ENSG00000165617	DACT1	2	0.743924042030863
ENSG00000127081	ZNF484	2	ENSG00000170571	EMB	2	0.609732567986821
ENSG00000127081	ZNF484	2	ENSG00000178177	LCORL	2	0.678037297974226
ENSG00000127081	ZNF484	2	ENSG00000183778	B3GALT5	2	0.745813883871316
ENSG00000130544	ZNF557	2	ENSG00000053254	FOXN3	2	0.660202304140748
ENSG00000130544	ZNF557	2	ENSG00000085511	MAP3K4	2	0.665152986726503
ENSG00000130544	ZNF557	2	ENSG00000136738	STAM	2	0.855709554910353
ENSG00000130544	ZNF557	2	ENSG00000147324	MFHAS1	2	0.748072541322326
ENSG00000130544	ZNF557	2	ENSG00000163625	WDFY3	2	0.638058250421425
ENSG00000130544	ZNF557	2	ENSG00000198780	FAM169A	2	0.746726586092704
ENSG00000130856	ZNF236	2	ENSG00000066777	ARFGEF1	1	0.712410675963475
ENSG00000130856	ZNF236	2	ENSG00000134627	PIWIL4	1	0.733957393906007
ENSG00000130856	ZNF236	2	ENSG00000005302	MSL3	2	0.641039227454394
ENSG00000130856	ZNF236	2	ENSG00000035403	VCL	2	0.636372185468214
ENSG00000130856	ZNF236	2	ENSG00000035681	NSMAF	2	0.640141710993627
ENSG00000130856	ZNF236	2	ENSG00000039139	DNAH5	2	0.658231241369112
ENSG00000130856	ZNF236	2	ENSG00000049759	NEDD4L	2	0.745886092661195
ENSG00000130856	ZNF236	2	ENSG00000054654	SYNE2	2	0.607881302851252
ENSG00000130856	ZNF236	2	ENSG00000064042	LIMCH1	2	0.686899801897712
ENSG00000130856	ZNF236	2	ENSG00000070214	SLC44A1	2	0.660977225526623
ENSG00000130856	ZNF236	2	ENSG00000075223	SEMA3C	2	0.726517395684432
ENSG00000130856	ZNF236	2	ENSG00000079841	RIMS1	2	0.7064896793753
ENSG00000130856	ZNF236	2	ENSG00000083857	FAT1	2	0.606815466066201
ENSG00000130856	ZNF236	2	ENSG00000101040	ZMYND8	2	0.646270228367753
ENSG00000130856	ZNF236	2	ENSG00000102572	STK24	2	0.708074174398432
ENSG00000130856	ZNF236	2	ENSG00000107099	DOCK8	2	0.630941739939376
ENSG00000130856	ZNF236	2	ENSG00000107562	CXCL12	2	0.663241621020156
ENSG00000130856	ZNF236	2	ENSG00000110799	VWF	2	0.788264263797206
ENSG00000130856	ZNF236	2	ENSG00000112773	FAM46A	2	0.723647035200372
ENSG00000130856	ZNF236	2	ENSG00000118997	DNAH7	2	0.653958570123378
ENSG00000130856	ZNF236	2	ENSG00000133703	KRAS	2	0.646335477318164
ENSG00000130856	ZNF236	2	ENSG00000134686	PHC2	2	0.700154889290022
ENSG00000130856	ZNF236	2	ENSG00000135338	LCA5	2	0.708229589005045
ENSG00000130856	ZNF236	2	ENSG00000135919	SERPINE2	2	0.6764314861191
ENSG00000130856	ZNF236	2	ENSG00000136158	SPRY2	2	0.680297391458821
ENSG00000130856	ZNF236	2	ENSG00000137166	FOXP4	2	0.733886327124349
ENSG00000130856	ZNF236	2	ENSG00000138162	TACC2	2	0.610982673139705
ENSG00000130856	ZNF236	2	ENSG00000144369	FAM171B	2	0.703259147792022
ENSG00000130856	ZNF236	2	ENSG00000144730	IL17RD	2	0.680645585051581
ENSG00000130856	ZNF236	2	ENSG00000148143	ZNF462	2	0.722374467554725
ENSG00000130856	ZNF236	2	ENSG00000150347	ARID5B	2	0.782755833077581
ENSG00000130856	ZNF236	2	ENSG00000151914	DST	2	0.63195390125337
ENSG00000130856	ZNF236	2	ENSG00000153721	CNKSR3	2	0.788008514055814
ENSG00000130856	ZNF236	2	ENSG00000154874	CCDC144B	2	0.653815264516971
ENSG00000130856	ZNF236	2	ENSG00000157216	SSBP3	2	0.710768086610102
ENSG00000130856	ZNF236	2	ENSG00000158186	MRAS	2	0.784077970474175
ENSG00000130856	ZNF236	2	ENSG00000159217	IGF2BP1	2	0.728715175292206
ENSG00000130856	ZNF236	2	ENSG00000165029	ABCA1	2	0.607594478599553
ENSG00000130856	ZNF236	2	ENSG00000165496	RPL10L	2	0.632223984140426
ENSG00000130856	ZNF236	2	ENSG00000165617	DACT1	2	0.645628636771137
ENSG00000130856	ZNF236	2	ENSG00000167106	FAM102A	2	0.736178116603948
ENSG00000130856	ZNF236	2	ENSG00000168646	AXIN2	2	0.64320111998632
ENSG00000130856	ZNF236	2	ENSG00000168769	TET2	2	0.669610895549528
ENSG00000130856	ZNF236	2	ENSG00000169291	SHE	2	0.730954006035718
ENSG00000130856	ZNF236	2	ENSG00000169554	ZEB2	2	0.729215590949181
ENSG00000130856	ZNF236	2	ENSG00000169679	BUB1	2	0.730758288138625
ENSG00000130856	ZNF236	2	ENSG00000170571	EMB	2	0.672462908483357
ENSG00000130856	ZNF236	2	ENSG00000171608	PIK3CD	2	0.623009090772084
ENSG00000130856	ZNF236	2	ENSG00000181315	ZNF322	2	0.828201120518007
ENSG00000130856	ZNF236	2	ENSG00000182158	CREB3L2	2	0.627680553514979
ENSG00000130856	ZNF236	2	ENSG00000185650	ZFP36L1	2	0.772892211703376
ENSG00000130856	ZNF236	2	ENSG00000196177	ACADSB	2	0.711051854230145
ENSG00000130856	ZNF236	2	ENSG00000198795	ZNF521	2	0.629948712328791
ENSG00000130856	ZNF236	2	ENSG00000198833	UBE2J1	2	0.664585767058086
ENSG00000130856	ZNF236	2	ENSG00000253799	LINC01030	2	0.656900938076069
ENSG00000130856	ZNF236	2	ENSG00000080824	HSP90AA1	3	-0.704839476992063
ENSG00000130856	ZNF236	2	ENSG00000083642	PDS5B	3	-0.691280613937918
ENSG00000130856	ZNF236	2	ENSG00000084234	APLP2	3	-0.804692075046868
ENSG00000130856	ZNF236	2	ENSG00000119335	SET	3	-0.679325660897266
ENSG00000130856	ZNF236	2	ENSG00000127922	SHFM1	3	-0.760680516352341
ENSG00000130856	ZNF236	2	ENSG00000133983	COX16	3	-0.620901686927218
ENSG00000130856	ZNF236	2	ENSG00000139154	AEBP2	3	-0.634723003313094
ENSG00000130856	ZNF236	2	ENSG00000143742	SRP9	3	-0.600658978823996
ENSG00000130856	ZNF236	2	ENSG00000148200	NR6A1	3	-0.705785899769575
ENSG00000130856	ZNF236	2	ENSG00000152086	TUBA3E	3	-0.616473530218946
ENSG00000130856	ZNF236	2	ENSG00000153179	RASSF3	3	-0.716433397301271
ENSG00000130856	ZNF236	2	ENSG00000154723	ATP5J	3	-0.653542678791922
ENSG00000130856	ZNF236	2	ENSG00000156414	TDRD9	3	-0.65434103015301
ENSG00000130856	ZNF236	2	ENSG00000167283	ATP5L	3	-0.692258107636645
ENSG00000130856	ZNF236	2	ENSG00000171530	TBCA	3	-0.649192386533307
ENSG00000130856	ZNF236	2	ENSG00000171735	CAMTA1	3	-0.644776994660856
ENSG00000130856	ZNF236	2	ENSG00000185787	MORF4L1	3	-0.806868701959037
ENSG00000130856	ZNF236	2	ENSG00000173436	MINOS1	4	-0.645270152960695
ENSG00000131127	ZNF141	2	ENSG00000135083	CCNJL	1	0.694491901776184
ENSG00000131127	ZNF141	2	ENSG00000139318	DUSP6	1	0.70256991798111
ENSG00000131127	ZNF141	2	ENSG00000071246	VASH1	2	0.614960433720331
ENSG00000131127	ZNF141	2	ENSG00000101040	ZMYND8	2	0.603937909892615
ENSG00000131127	ZNF141	2	ENSG00000102572	STK24	2	0.651914240472946
ENSG00000131127	ZNF141	2	ENSG00000130147	SH3BP4	2	0.625647489303905
ENSG00000131127	ZNF141	2	ENSG00000134686	PHC2	2	0.722432486100906
ENSG00000131127	ZNF141	2	ENSG00000159217	IGF2BP1	2	0.649867072598046
ENSG00000131127	ZNF141	2	ENSG00000165029	ABCA1	2	0.659880698319232
ENSG00000131127	ZNF141	2	ENSG00000169679	BUB1	2	0.620688466872201
ENSG00000131127	ZNF141	2	ENSG00000181315	ZNF322	2	0.629263959855376
ENSG00000131127	ZNF141	2	ENSG00000185787	MORF4L1	3	-0.624085133206494
ENSG00000131196	NFATC1	2	ENSG00000005302	MSL3	2	0.603348864721668
ENSG00000131196	NFATC1	2	ENSG00000070214	SLC44A1	2	0.66878162855398
ENSG00000131196	NFATC1	2	ENSG00000102572	STK24	2	0.656302815450833
ENSG00000131196	NFATC1	2	ENSG00000128045	RASL11B	2	0.733820083863604
ENSG00000131196	NFATC1	2	ENSG00000135912	TTLL4	2	0.67090706961693
ENSG00000131196	NFATC1	2	ENSG00000135919	SERPINE2	2	0.605755883206196
ENSG00000131196	NFATC1	2	ENSG00000137166	FOXP4	2	0.716490358797963
ENSG00000131196	NFATC1	2	ENSG00000137265	IRF4	2	0.747764666556056
ENSG00000131196	NFATC1	2	ENSG00000144406	UNC80	2	0.620417092331566
ENSG00000131196	NFATC1	2	ENSG00000150347	ARID5B	2	0.644978286799753
ENSG00000131196	NFATC1	2	ENSG00000153721	CNKSR3	2	0.624609844011037
ENSG00000131196	NFATC1	2	ENSG00000154874	CCDC144B	2	0.723341251896762
ENSG00000131196	NFATC1	2	ENSG00000157216	SSBP3	2	0.616391474125833
ENSG00000131196	NFATC1	2	ENSG00000158186	MRAS	2	0.702713316809228
ENSG00000131196	NFATC1	2	ENSG00000164221	CCDC112	2	0.607655686363277
ENSG00000131196	NFATC1	2	ENSG00000165194	PCDH19	2	0.667547582472874
ENSG00000131196	NFATC1	2	ENSG00000168646	AXIN2	2	0.630939712784843
ENSG00000131196	NFATC1	2	ENSG00000168769	TET2	2	0.711512027117132
ENSG00000131196	NFATC1	2	ENSG00000169926	KLF13	2	0.73882099320312
ENSG00000131196	NFATC1	2	ENSG00000181315	ZNF322	2	0.622360214796021
ENSG00000131196	NFATC1	2	ENSG00000196177	ACADSB	2	0.64264518017077
ENSG00000131196	NFATC1	2	ENSG00000058272	PPP1R12A	3	-0.600327169701246
ENSG00000131196	NFATC1	2	ENSG00000084234	APLP2	3	-0.635107584290198
ENSG00000131196	NFATC1	2	ENSG00000133983	COX16	3	-0.600837265847528
ENSG00000131196	NFATC1	2	ENSG00000154723	ATP5J	3	-0.658592001107571
ENSG00000131196	NFATC1	2	ENSG00000185787	MORF4L1	3	-0.658403793445768
ENSG00000131845	ZNF304	2	ENSG00000107779	BMPR1A	2	0.684678231917933
ENSG00000131845	ZNF304	2	ENSG00000153721	CNKSR3	2	0.624739881704856
ENSG00000135625	EGR4	2	ENSG00000005302	MSL3	2	0.637353618889084
ENSG00000135625	EGR4	2	ENSG00000128045	RASL11B	2	0.768139984602699
ENSG00000135625	EGR4	2	ENSG00000135919	SERPINE2	2	0.607738542898846
ENSG00000135625	EGR4	2	ENSG00000137265	IRF4	2	0.615262270538522
ENSG00000135625	EGR4	2	ENSG00000151475	SLC25A31	2	0.644538685570829
ENSG00000137185	ZSCAN9	2	ENSG00000066777	ARFGEF1	1	0.629902103163127
ENSG00000137185	ZSCAN9	2	ENSG00000049759	NEDD4L	2	0.67866502051196
ENSG00000137185	ZSCAN9	2	ENSG00000071246	VASH1	2	0.660560916968213
ENSG00000137185	ZSCAN9	2	ENSG00000137265	IRF4	2	0.658047448450677
ENSG00000137185	ZSCAN9	2	ENSG00000150347	ARID5B	2	0.658754032653481
ENSG00000137185	ZSCAN9	2	ENSG00000151914	DST	2	0.68000869378998
ENSG00000137185	ZSCAN9	2	ENSG00000168769	TET2	2	0.621036730741678
ENSG00000070061	IKBKAP	1	ENSG00000137265	IRF4	2	0.699174447438311
ENSG00000101115	SALL4	1	ENSG00000137265	IRF4	2	0.660386959112194
ENSG00000131931	THAP1	1	ENSG00000137265	IRF4	2	0.627798528812577
ENSG00000172201	ID4	1	ENSG00000137265	IRF4	2	0.614109662446091
ENSG00000198315	ZKSCAN8	1	ENSG00000137265	IRF4	2	0.634499699401063
ENSG00000137265	IRF4	2	ENSG00000224960	SMEK3P	1	0.698604565100331
ENSG00000137265	IRF4	2	ENSG00000049759	NEDD4L	2	0.653641008969363
ENSG00000137265	IRF4	2	ENSG00000064042	LIMCH1	2	0.614523346169555
ENSG00000073282	TP63	2	ENSG00000137265	IRF4	2	0.75132111442767
ENSG00000087510	TFAP2C	2	ENSG00000137265	IRF4	2	0.641202493227584
ENSG00000137265	IRF4	2	ENSG00000102572	STK24	2	0.678972679993396
ENSG00000109787	KLF3	2	ENSG00000137265	IRF4	2	0.662354714659178
ENSG00000112837	TBX18	2	ENSG00000137265	IRF4	2	0.618953571055568
ENSG00000126778	SIX1	2	ENSG00000137265	IRF4	2	0.613407836637571
ENSG00000137265	IRF4	2	ENSG00000128045	RASL11B	2	0.664695768439479
ENSG00000131196	NFATC1	2	ENSG00000137265	IRF4	2	0.747764666556056
ENSG00000137265	IRF4	2	ENSG00000133703	KRAS	2	0.638309293501338
ENSG00000135625	EGR4	2	ENSG00000137265	IRF4	2	0.615262270538522
ENSG00000137265	IRF4	2	ENSG00000137166	FOXP4	2	0.624644699928247
ENSG00000137185	ZSCAN9	2	ENSG00000137265	IRF4	2	0.658047448450677
ENSG00000137265	IRF4	2	ENSG00000144369	FAM171B	2	0.615304503915888
ENSG00000150347	ARID5B	2	ENSG00000137265	IRF4	2	0.694078233035825
ENSG00000137265	IRF4	2	ENSG00000150347	ARID5B	2	0.694078233035825
ENSG00000137265	IRF4	2	ENSG00000154874	CCDC144B	2	0.615049660782219
ENSG00000137265	IRF4	2	ENSG00000158186	MRAS	2	0.720692071263936
ENSG00000161551	ZNF577	2	ENSG00000137265	IRF4	2	0.628893680108131
ENSG00000163795	ZNF513	2	ENSG00000137265	IRF4	2	0.60712267532376
ENSG00000137265	IRF4	2	ENSG00000164221	CCDC112	2	0.617750011349276
ENSG00000137265	IRF4	2	ENSG00000165194	PCDH19	2	0.611421698293952
ENSG00000137265	IRF4	2	ENSG00000167106	FAM102A	2	0.713692272941901
ENSG00000137265	IRF4	2	ENSG00000168769	TET2	2	0.672959635996138
ENSG00000169926	KLF13	2	ENSG00000137265	IRF4	2	0.625633614746545
ENSG00000137265	IRF4	2	ENSG00000169926	KLF13	2	0.625633614746545
ENSG00000137265	IRF4	2	ENSG00000175470	PPP2R2D	2	0.632316136853037
ENSG00000137265	IRF4	2	ENSG00000196177	ACADSB	2	0.627655108286102
ENSG00000197128	ZNF772	2	ENSG00000137265	IRF4	2	0.692284378550116
ENSG00000198740	ZNF652	2	ENSG00000137265	IRF4	2	0.688437612044554
ENSG00000235109	ZSCAN31	2	ENSG00000137265	IRF4	2	0.620390799838687
ENSG00000137265	IRF4	2	ENSG00000058272	PPP1R12A	3	-0.614839180094808
ENSG00000071794	HLTF	3	ENSG00000137265	IRF4	2	-0.729777070428447
ENSG00000137265	IRF4	2	ENSG00000080824	HSP90AA1	3	-0.624014855523729
ENSG00000137265	IRF4	2	ENSG00000084234	APLP2	3	-0.661746531596695
ENSG00000137265	IRF4	2	ENSG00000127922	SHFM1	3	-0.703318128815866
ENSG00000137265	IRF4	2	ENSG00000133983	COX16	3	-0.609963407106378
ENSG00000137265	IRF4	2	ENSG00000135541	AHI1	3	-0.605552236091466
ENSG00000148200	NR6A1	3	ENSG00000137265	IRF4	2	-0.63147553780774
ENSG00000137265	IRF4	2	ENSG00000148200	NR6A1	3	-0.63147553780774
ENSG00000137265	IRF4	2	ENSG00000153179	RASSF3	3	-0.684600660611445
ENSG00000137265	IRF4	2	ENSG00000154723	ATP5J	3	-0.604013385911901
ENSG00000137265	IRF4	2	ENSG00000156414	TDRD9	3	-0.640792255394135
ENSG00000137265	IRF4	2	ENSG00000163029	SMC6	3	-0.66054486321893
ENSG00000168036	CTNNB1	3	ENSG00000137265	IRF4	2	-0.726830966080313
ENSG00000137265	IRF4	2	ENSG00000171530	TBCA	3	-0.620119773580604
ENSG00000171735	CAMTA1	3	ENSG00000137265	IRF4	2	-0.638339208560462
ENSG00000137265	IRF4	2	ENSG00000171735	CAMTA1	3	-0.638339208560462
ENSG00000182944	EWSR1	3	ENSG00000137265	IRF4	2	-0.702144167902132
ENSG00000137265	IRF4	2	ENSG00000185787	MORF4L1	3	-0.72300653602337
ENSG00000189403	HMGB1	3	ENSG00000137265	IRF4	2	-0.620377452683654
ENSG00000137265	IRF4	2	ENSG00000173436	MINOS1	4	-0.675547032956825
ENSG00000140262	TCF12	2	ENSG00000005302	MSL3	2	0.607934397669884
ENSG00000140262	TCF12	2	ENSG00000035403	VCL	2	0.764040779964074
ENSG00000140262	TCF12	2	ENSG00000035681	NSMAF	2	0.750156963395477
ENSG00000140262	TCF12	2	ENSG00000047365	ARAP2	2	0.672173645511163
ENSG00000140262	TCF12	2	ENSG00000049759	NEDD4L	2	0.656930049378564
ENSG00000140262	TCF12	2	ENSG00000079841	RIMS1	2	0.660817696920571
ENSG00000140262	TCF12	2	ENSG00000081377	CDC14B	2	0.647838951869734
ENSG00000087510	TFAP2C	2	ENSG00000140262	TCF12	2	0.687619952180028
ENSG00000140262	TCF12	2	ENSG00000107099	DOCK8	2	0.69796645045472
ENSG00000140262	TCF12	2	ENSG00000110799	VWF	2	0.618046001393529
ENSG00000140262	TCF12	2	ENSG00000112773	FAM46A	2	0.709826826467025
ENSG00000113916	BCL6	2	ENSG00000140262	TCF12	2	0.639604931891401
ENSG00000140262	TCF12	2	ENSG00000118997	DNAH7	2	0.684424637990502
ENSG00000140262	TCF12	2	ENSG00000119139	TJP2	2	0.708292117357174
ENSG00000125846	ZNF133	2	ENSG00000140262	TCF12	2	0.633370277738953
ENSG00000140262	TCF12	2	ENSG00000133703	KRAS	2	0.752143764004772
ENSG00000140262	TCF12	2	ENSG00000133835	HSD17B4	2	0.605523657626478
ENSG00000140262	TCF12	2	ENSG00000139438	FAM222A	2	0.61920022304821
ENSG00000140262	TCF12	2	ENSG00000151475	SLC25A31	2	0.614332214076806
ENSG00000140262	TCF12	2	ENSG00000153721	CNKSR3	2	0.641456010514125
ENSG00000140262	TCF12	2	ENSG00000154874	CCDC144B	2	0.611578889960435
ENSG00000140262	TCF12	2	ENSG00000165617	DACT1	2	0.644429642287923
ENSG00000140262	TCF12	2	ENSG00000170571	EMB	2	0.70985259816776
ENSG00000173757	STAT5B	2	ENSG00000140262	TCF12	2	0.635495039146311
ENSG00000140262	TCF12	2	ENSG00000178177	LCORL	2	0.743408668091844
ENSG00000181315	ZNF322	2	ENSG00000140262	TCF12	2	0.623771391420113
ENSG00000140262	TCF12	2	ENSG00000181315	ZNF322	2	0.623771391420113
ENSG00000140262	TCF12	2	ENSG00000183778	B3GALT5	2	0.72142081653629
